name,sources,padded_ports,empty_ports,padding_fraction,tree_levels,merge_nodes,state_bits,workload,mapping,trace_sha256,generated,accepted,overrun,event_p99_latency,pair_p99_latency,generated_pairs,complete_pairs,pair_completion_ratio,max_request_wait,drain_cycles,level0_link_util_mean,level0_link_util_max,level1_link_util_mean,level1_link_util_max,level2_link_util_mean,level2_link_util_max,mapping_wire_span_max,mapping_wire_span_mean,mapping_wire_span_total,tree_edge_span_max,estimated_wire_span_max,merge_fanout_max
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_23,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,6,2.375,38,2,6,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_24,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2037,1255,8,8,1646,560,0.3402187120291616,5,5,0.24805163175840234,0.5942523136872869,0.9922065270336093,0.9922065270336093,0.0,0.0,5,3.0,48,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_25,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,4,2.625,42,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_26,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,622,0.3778857837181045,5,7,0.24951338199513381,0.34744525547445254,0.9980535279805353,0.9980535279805353,0.0,0.0,5,2.125,34,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_27,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,564,0.34264884568651277,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,5,2.75,44,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_28,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,564,0.34264884568651277,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,5,2.375,38,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_29,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2050,1242,9,9,1646,614,0.3730255164034022,5,6,0.24951314508276534,0.35004868549172347,0.9980525803310614,0.9980525803310614,0.0,0.0,5,2.875,46,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_30,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,564,0.34264884568651277,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,4,2.25,36,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_31,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2050,1242,9,9,1646,614,0.3730255164034022,5,6,0.24951314508276534,0.35004868549172347,0.9980525803310614,0.9980525803310614,0.0,0.0,5,2.625,42,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,identity,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2048,1260,20,20,827,328,0.3966142684401451,15,17,0.24794188861985472,0.24842615012106536,0.9917675544794189,0.9917675544794189,0.0,0.0,0,0.0,0,2,2,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,interleaved,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2045,1263,20,20,827,336,0.4062877871825877,15,15,0.24781871061560834,0.2501211827435773,0.9912748424624334,0.9912748424624334,0.0,0.0,3,1.5,24,2,3,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,bit_reversed,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2051,1257,20,20,827,335,0.40507859733978235,15,17,0.2483050847457627,0.25181598062953997,0.9932203389830508,0.9932203389830508,0.0,0.0,3,1.5,24,2,3,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,placement_best,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2049,1259,20,20,827,337,0.407496977025393,15,16,0.24818313953488372,0.24854651162790697,0.9927325581395349,0.9927325581395349,0.0,0.0,3,1.25,20,2,3,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,placement_worst,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2042,1266,20,20,827,246,0.2974607013301088,15,18,0.24709583736689256,0.25459825750242016,0.9883833494675702,0.9883833494675702,0.0,0.0,4,2.0,32,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_00,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2040,1268,20,20,827,293,0.3542926239419589,15,15,0.24721279689772174,0.24963645176926805,0.9888511875908871,0.9888511875908871,0.0,0.0,5,2.625,42,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_01,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2048,1260,20,20,827,290,0.35066505441354295,15,16,0.24806201550387597,0.250968992248062,0.9922480620155039,0.9922480620155039,0.0,0.0,4,2.625,42,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_02,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2044,1264,20,20,827,277,0.3349455864570738,15,16,0.24757751937984496,0.249515503875969,0.9903100775193798,0.9903100775193798,0.0,0.0,4,2.125,34,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_03,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2046,1262,20,20,827,291,0.3518742442563482,15,16,0.24781976744186046,0.250484496124031,0.9912790697674418,0.9912790697674418,0.0,0.0,4,2.125,34,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_04,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2042,1266,20,20,827,269,0.3252720677146312,15,17,0.24721549636803875,0.25811138014527846,0.988861985472155,0.988861985472155,0.0,0.0,5,2.125,34,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_05,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2045,1263,20,20,827,258,0.31197097944377267,15,18,0.247458857696031,0.24782187802516942,0.989835430784124,0.989835430784124,0.0,0.0,6,2.375,38,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_06,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2046,1262,20,20,827,287,0.347037484885127,15,16,0.24781976744186046,0.25,0.9912790697674418,0.9912790697674418,0.0,0.0,5,2.875,46,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_07,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2044,1264,20,20,827,279,0.3373639661426844,15,16,0.24757751937984496,0.25,0.9903100775193798,0.9903100775193798,0.0,0.0,5,2.25,36,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_08,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2043,1265,20,20,827,285,0.34461910519951633,15,17,0.2473365617433414,0.25278450363196125,0.9893462469733656,0.9893462469733656,0.0,0.0,6,2.75,44,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_09,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2044,1264,20,20,827,281,0.33978234582829503,15,16,0.24757751937984496,0.249515503875969,0.9903100775193798,0.9903100775193798,0.0,0.0,4,2.125,34,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_10,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2045,1263,20,20,827,280,0.3385731559854897,15,15,0.24781871061560834,0.2501211827435773,0.9912748424624334,0.9912748424624334,0.0,0.0,5,2.625,42,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_11,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2042,1266,20,20,827,300,0.36275695284159615,15,16,0.24733527131782945,0.24903100775193798,0.9893410852713178,0.9893410852713178,0.0,0.0,5,2.5,40,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_12,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2048,1260,20,20,827,288,0.3482466747279323,15,17,0.24794188861985472,0.250363196125908,0.9917675544794189,0.9917675544794189,0.0,0.0,6,3.125,50,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_13,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2048,1260,20,20,827,288,0.3482466747279323,15,16,0.24806201550387597,0.249515503875969,0.9922480620155039,0.9922480620155039,0.0,0.0,6,2.75,44,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_14,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2046,1262,20,20,827,287,0.347037484885127,15,17,0.2476997578692494,0.2513317191283293,0.9907990314769975,0.9907990314769975,0.0,0.0,5,2.375,38,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_15,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2044,1264,20,20,827,277,0.3349455864570738,15,15,0.24769752787203103,0.24963645176926805,0.9907901114881241,0.9907901114881241,0.0,0.0,5,2.5,40,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_16,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2045,1263,20,20,827,274,0.3313180169286578,15,17,0.24757869249394673,0.2542372881355932,0.9903147699757869,0.9903147699757869,0.0,0.0,6,2.375,38,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_17,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2045,1263,20,20,827,284,0.343409915356711,15,17,0.24757869249394673,0.2513317191283293,0.9903147699757869,0.9903147699757869,0.0,0.0,5,2.75,44,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_18,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2043,1265,20,20,827,293,0.3542926239419589,15,14,0.24769641125121242,0.2492725509214355,0.9907856450048497,0.9907856450048497,0.0,0.0,6,2.25,36,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_19,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2043,1265,20,20,827,252,0.3047158403869408,15,18,0.24721684414327202,0.2512100677637948,0.9888673765730881,0.9888673765730881,0.0,0.0,4,2.375,38,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_20,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2048,1260,20,20,827,273,0.3301088270858525,15,18,0.24782187802516942,0.25024201355275894,0.9912875121006777,0.9912875121006777,0.0,0.0,5,2.5,40,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_21,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2043,1265,20,20,827,294,0.3555018137847642,15,17,0.2473365617433414,0.250363196125908,0.9893462469733656,0.9893462469733656,0.0,0.0,5,2.75,44,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_22,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2041,1267,20,20,827,281,0.33978234582829503,15,18,0.24697483059051306,0.24878993223620524,0.9878993223620522,0.9878993223620522,0.0,0.0,5,3.25,52,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_23,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2042,1266,20,20,827,333,0.4026602176541717,15,16,0.24733527131782945,0.24757751937984496,0.9893410852713178,0.9893410852713178,0.0,0.0,5,2.5,40,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_24,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2042,1266,20,20,827,282,0.34099153567110035,15,16,0.24733527131782945,0.251453488372093,0.9893410852713178,0.9893410852713178,0.0,0.0,6,2.375,38,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_25,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2044,1264,20,20,827,288,0.3482466747279323,15,17,0.24745762711864408,0.250363196125908,0.9898305084745763,0.9898305084745763,0.0,0.0,6,3.375,54,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_26,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2044,1264,20,20,827,276,0.33373639661426846,15,15,0.24769752787203103,0.2491517207949588,0.9907901114881241,0.9907901114881241,0.0,0.0,4,2.375,38,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_27,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2045,1263,20,20,827,277,0.3349455864570738,15,17,0.24757869249394673,0.25084745762711863,0.9903147699757869,0.9903147699757869,0.0,0.0,5,2.125,34,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_28,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2050,1258,20,20,827,295,0.3567110036275695,15,18,0.24806389157792835,0.2526621490803485,0.9922555663117134,0.9922555663117134,0.0,0.0,6,2.625,42,2,6,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_29,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2040,1268,20,20,827,263,0.3180169286577993,15,16,0.24709302325581395,0.25339147286821706,0.9883720930232558,0.9883720930232558,0.0,0.0,5,2.625,42,2,5,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_30,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2049,1259,20,20,827,290,0.35066505441354295,15,17,0.24806295399515738,0.25278450363196125,0.9922518159806295,0.9922518159806295,0.0,0.0,4,2.125,34,2,4,4
n16_all_quadrants,16,16,0,0.0,2,5,155,all_quadrants_equal,shuffle_31,b1ca353231f08b84fe950f992ddbc1fc064dd646cb57ac5712d4fc8f61877140,3308,2046,1262,20,20,827,272,0.32889963724304716,15,17,0.2476997578692494,0.24939467312348668,0.9907990314769975,0.9907990314769975,0.0,0.0,4,2.5,40,2,4,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,identity,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,9,9,1590,488,0.3069182389937107,5,6,0.062013145082765335,0.3222979552093476,0.24805258033106134,0.40749756572541385,0.9922103213242454,0.9922103213242454,0,0.0,0,4,4,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,interleaved,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,8,8,1590,479,0.3012578616352201,3,6,0.062013145082765335,0.4104186952288218,0.24805258033106134,0.4961051606621227,0.9922103213242454,0.9922103213242454,6,3.0,192,4,6,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,bit_reversed,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,10,10,1590,515,0.3238993710691824,5,6,0.062013145082765335,0.16358325219084713,0.24805258033106134,0.3247322297955209,0.9922103213242454,0.9922103213242454,11,4.625,296,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,placement_best,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,8,9,1590,520,0.3270440251572327,3,6,0.062013145082765335,0.1640701071080818,0.24805258033106134,0.24975657254138267,0.9922103213242454,0.9922103213242454,10,4.21875,270,4,10,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,placement_worst,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,1935,1245,5,5,1590,373,0.23459119496855346,3,4,0.05893640350877193,0.6179337231968811,0.23574561403508773,0.9429824561403509,0.9429824561403509,0.9429824561403509,8,3.5,224,4,8,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_00,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,9,10,1590,501,0.3150943396226415,5,6,0.06201314508276534,0.3296007789678676,0.24805258033106137,0.4026290165530672,0.9922103213242454,0.9922103213242454,11,4.9375,316,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_01,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2021,1159,9,9,1590,487,0.3062893081761006,5,6,0.061495861733203504,0.24196689386562803,0.24598344693281401,0.7989289191820838,0.9839337877312561,0.9839337877312561,13,5.59375,358,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_02,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2034,1146,9,9,1590,498,0.3132075471698113,5,5,0.06192157817827569,0.32489040428641014,0.2476863127131028,0.4111056989771067,0.990745250852411,0.990745250852411,10,5.09375,326,4,10,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_03,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2022,1158,9,10,1590,502,0.31572327044025156,5,6,0.06152629016553067,0.17137293086660174,0.24610516066212268,0.3184031158714703,0.9844206426484907,0.9844206426484907,11,5.5625,356,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_04,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,10,10,1590,522,0.3283018867924528,5,6,0.062013145082765335,0.24634858812074,0.24805258033106134,0.32862706913339823,0.9922103213242454,0.9922103213242454,11,5.21875,334,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_05,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2031,1149,9,10,1590,496,0.3119496855345912,5,6,0.06180014605647517,0.3091528724440117,0.2472005842259007,0.6324245374878287,0.9888023369036028,0.9888023369036028,13,5.28125,338,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_06,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2025,1155,9,9,1590,497,0.31257861635220124,5,6,0.061617575462512175,0.17039922103213243,0.24647030185004867,0.39629990262901654,0.9858812074001947,0.9858812074001947,12,5.5625,356,4,12,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_07,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2028,1152,9,10,1590,509,0.320125786163522,5,6,0.06170886075949367,0.17088607594936708,0.2468354430379747,0.3252190847127556,0.9873417721518988,0.9873417721518988,11,4.84375,310,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_08,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2000,1180,8,9,1590,466,0.2930817610062893,4,6,0.06085686465433301,0.2921129503407984,0.24342745861733203,0.4595910418695229,0.9737098344693281,0.9737098344693281,12,5.25,336,4,12,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_09,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2017,1163,9,9,1590,485,0.3050314465408805,5,5,0.06140404286410132,0.2542620555284949,0.24561617145640527,0.41646371164150026,0.9824646858256211,0.9824646858256211,10,5.375,344,4,10,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_10,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2018,1162,8,8,1590,481,0.30251572327044024,4,6,0.061404576436222005,0.315968841285297,0.24561830574488802,0.6392405063291139,0.9824732229795521,0.9824732229795521,13,6.03125,386,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_11,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2036,1144,9,10,1590,511,0.3213836477987421,5,6,0.061952288218111,0.25024342745861733,0.24780915287244404,0.3977604673807206,0.991236611489776,0.991236611489776,12,5.0,320,4,12,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_12,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2031,1149,9,9,1590,490,0.3081761006289308,5,6,0.06180014605647517,0.2546251217137293,0.24720058422590066,0.6397273612463485,0.9888023369036028,0.9888023369036028,11,4.625,296,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_13,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,9,10,1590,524,0.32955974842767294,5,6,0.062013145082765335,0.25219084712755596,0.24805258033106134,0.40555014605647516,0.9922103213242454,0.9922103213242454,12,5.28125,338,4,12,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_14,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,10,10,1590,511,0.3213836477987421,5,6,0.062013145082765335,0.3266796494644596,0.24805258033106134,0.3266796494644596,0.9922103213242454,0.9922103213242454,12,5.28125,338,4,12,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_15,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2005,1175,8,8,1590,466,0.2930817610062893,4,6,0.06100900681596884,0.31888997078870496,0.24403602726387535,0.8023369036027264,0.9761441090555014,0.9761441090555014,12,5.5625,356,4,12,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_16,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2009,1171,9,10,1590,480,0.3018867924528302,5,4,0.06119030214424951,0.17251461988304093,0.24476120857699807,0.3284600389863548,0.9790448343079922,0.9790448343079922,14,5.3125,340,4,14,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_17,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2031,1149,9,10,1590,510,0.32075471698113206,5,6,0.06180014605647517,0.17088607594936708,0.2472005842259007,0.5540408958130477,0.9888023369036028,0.9888023369036028,11,5.0,320,4,11,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_18,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,9,10,1590,515,0.3238993710691824,5,6,0.062013145082765335,0.2453748782862707,0.24805258033106134,0.40457643622200584,0.9922103213242454,0.9922103213242454,13,5.15625,330,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_19,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,1997,1183,8,9,1590,463,0.2911949685534591,5,6,0.06076557935735151,0.37731256085686465,0.24306231742940604,0.617332035053554,0.9722492697176242,0.9722492697176242,13,4.6875,300,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_20,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,9,10,1590,503,0.3163522012578616,5,6,0.062013145082765335,0.24586173320350535,0.24805258033106134,0.4089581304771178,0.9922103213242454,0.9922103213242454,14,5.4375,348,4,14,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_21,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2038,1142,10,10,1590,519,0.3264150943396226,5,6,0.062013145082765335,0.2560856864654333,0.24805258033106134,0.32862706913339823,0.9922103213242454,0.9922103213242454,13,5.6875,364,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_22,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2031,1149,9,10,1590,509,0.320125786163522,5,6,0.06180014605647517,0.24488802336903603,0.2472005842259007,0.40311587147030187,0.9888023369036028,0.9888023369036028,13,5.96875,382,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_23,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2034,1146,9,10,1590,495,0.3113207547169811,5,5,0.0619215781782757,0.23818801753531418,0.24768631271310276,0.5582075012177301,0.990745250852411,0.990745250852411,14,5.65625,362,4,14,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_24,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2026,1154,8,8,1590,507,0.31886792452830187,4,6,0.061648003894839334,0.23807205452775074,0.24659201557935734,0.47857838364167476,0.9863680623174295,0.9863680623174295,13,5.25,336,4,13,4
n64_boundary_move,64,64,0,0.0,3,21,693,quadrant_boundary_move,shuffle_25,7db56eafe33d56f58dd3f0c441729703acae606eddc57c87b8bdf53c280dca94,3180,2031,1149,9,9,1590,507,0.31886792452830187,4,6,0.06180014605647517,0.23661148977604674,0.2472005842259007,0.47857838364167476,0.9888023369036028,0.9888023369036028,12,5.25,336,4,12,4
